System,Utterance,Comet_eamt22_cometinho_da,Comet_wmt21_comet_qe_mqm,Comet_wmt20_comet_da,Bleurt,WordInfoLost,WordErrorRate,TranslationEditRate,MatchErrorRate,ExtendedEditDistance,CharErrorRate,Infolm_fisher_rao,Infolm_linf,Infolm_l2,Infolm_l1,Infolm_ab,Infolm_beta,Infolm_renyi,Infolm_alpha,Infolm_kl,DepthScore,baryscore_W,baryscore_SD_10,baryscore_SD_1,baryscore_SD_5,MoverScore,BERTScore,Chrfpp,BLEU,ROUGE_2,ROUGE_1,ROUGE_L,JS_2,JS_1,ROUGE_WE_2,ROUGE_WE_1,Source,ref1,hyp
system1,0,-0.7698970437049866,-0.1004663482308387,-0.7369679808616638,-0.42341048,0.3002644777297973,0.1851851791143417,0.1851851791143417,0.1785714328289032,0.1765327751636505,0.147058829665184,0.5847930908203125,0.0209865309298038,0.0385570935904979,0.3355693221092224,0.1145820617675781,0.1958217620849609,0.0402060858905315,0.158423900604248,0.2659934759140014,0.0579976484319589,0.1345463274570624,0.6627779683681307,0.6480347537874758,0.6614788776571505,-0.8738788645253391,-0.9455912113189696,-0.7992947101593018,-0.6900755167007446,-0.7307692307692307,-0.8518518518518521,-0.8518518518518521,0.2038143883628782,0.1326595996474628,-0.7692307692307693,-0.8888888888888888,"i know pretty much anything he has recorded, and not in one of them i hear him saying anything against women or homosexuals. hence your edit was bullshit.","Ich kenne so ziemlich alles, was er aufgenommen hat, und in keinem davon höre ich ihn etwas gegen Frauen oder Homosexuelle sagen. Daher war deine Bearbeitung Schwachsinn.","Ich weiß so ziemlich alles, was er aufgenommen hat, und in keinem von ihnen höre ich ihn etwas gegen Frauen oder Homosexuelle sagen. Daher war Ihre Bearbeitung Bullshit."
system1,1,-0.7388087511062622,-0.065646506845951,-0.3737994134426117,-0.124961644,0.6399999856948853,0.4000000059604645,0.4000000059604645,0.4000000059604645,0.1923536509275436,0.1643835604190826,0.9236773848533628,0.0297559667378664,0.0647307187318801,0.5936132073402405,0.3959197998046875,0.4093155860900879,0.1019684299826622,0.3926677703857422,0.5691418647766113,0.0603410694628213,0.1701343030006088,0.7254760921900841,0.6914337849949119,0.7226274762694153,-0.8318913622377321,-0.8917020559310913,-0.6838611364364624,-0.0,-0.5555555555555556,-0.8000000000000002,-0.7,0.3080654135821979,0.138629436111989,-0.5555555555555556,-0.7,"Special note, for a special someone Fuck you, eat shit.","Besondere Anmerkung, für eine besondere Person: Fick dich, friss Scheiße.","Besonderer Hinweis, für eine besondere Person Fick dich, iss Scheiße."
system1,2,-0.1299390792846679,-0.0874194726347923,0.0121545605361461,0.37903798,0.68359375,0.4375,0.4375,0.4375,0.3848631381988525,0.2871287167072296,1.3217798471450806,0.0586430430412292,0.1340299099683761,0.7759160995483398,0.5975914001464844,0.9763484001159668,0.2512526214122772,0.915996551513672,1.1864941120147705,0.0831357136920888,0.2654129160029957,0.7439108616314483,0.7178078478913247,0.7416627445889235,-0.7291155776294921,-0.8246180415153503,-0.4983048439025879,-0.2357831597328186,-0.3333333333333333,-0.625,-0.625,0.4620981203732968,0.2599301927099795,-0.3333333333333333,-0.625,You can also go out and suck 500 dicks and suck your daddy's dick too                                                      amen,"Du kannst auch losziehen und 500 Schwänze lutschen und auch den Schwanz deines Vaters lutschen, amen.",Sie können auch ausgehen und 500 Schwänze saugen und auch den Schwanz Ihres Vaters saugen Amen
system1,3,-0.8209074139595032,-0.113957367837429,-0.7230919003486633,-0.3130848,0.4807692170143128,0.3076923191547394,0.3076923191547394,0.3076923191547394,0.1964679956436156,0.1558441519737243,0.7237941026687622,0.0273591317236423,0.0551909506320953,0.4656294286251068,0.2238426208496093,0.2061438560485839,0.0789545997977256,0.3066496849060058,0.262660801410675,0.0757287827820181,0.1702517706122771,0.6323879127396548,0.6124970147598805,0.6305455330006771,-0.8483166409320969,-0.9181948900222778,-0.6733775138854979,-0.0,-0.5833333333333334,-0.7692307692307693,-0.7692307692307693,0.2710090207988599,0.0937225241031347,-0.6666666666666666,-0.7692307692307693,Yes. Harassment. That's a good one isn't it. Especially in light of the facts.,"Ja. Belästigung. Der ist gut, nicht wahr? Vor allem in Anbetracht der Fakten.","Ja. Belästigung. Das ist gut, nicht wahr. Vor allem angesichts der Fakten."
system1,4,0.1844266504049301,-0.0389760956168174,-0.0293569471687078,-0.32213986,0.7391974925994873,0.5833333134651184,0.5416666865348816,0.5185185074806213,0.2547274827957153,0.3466666638851166,0.77684086561203,0.0388673804700374,0.0760516077280044,0.5246857404708862,0.2967376708984375,0.2561335563659668,0.0763041600584983,0.2966475486755371,0.3743838369846344,0.0581219049939434,0.1807345669560686,0.765273013169318,0.7394132443716791,0.7628767653938248,-0.6807355660732817,-0.8926185369491577,-0.6642520427703857,-0.1867219507694244,-0.4347826086956521,-0.75,-0.6666666666666666,0.3767742185250461,0.1609739260408612,-0.6521739130434783,-0.75,"Fuck you, I was curious as to who the actors played, and to read Cumberbatch is Khan is a total dick move. Fuck you. Fuck you. Fuck you!","Leck mich, ich war neugierig, wen die Schauspieler spielten, und zu lesen, dass Cumberbatch Khan ist, ist ein totaler Scheißzug. Fick dich. Fick dich!","Fick dich, ich war neugierig, wer die Schauspieler gespielt haben, und Cumberbatch zu lesen ist Khan ist ein totaler Dick Move. Fick dich. Fick dich. Fick dich!"
system1,5,-0.4457630515098572,-0.0379123464226722,-0.2792995274066925,-0.046222866,0.694598376750946,0.4473684132099152,0.3947368562221527,0.4473684132099152,0.2541375458240509,0.2068965584039688,0.5995967388153076,0.0326940566301345,0.0527428053319454,0.4175151884555816,0.0995330810546875,0.1896452903747558,0.0460196398198604,0.1809382438659668,0.1873315870761871,0.0626433947862152,0.1953514125814573,0.7692789679880616,0.7497369284221485,0.7674751274579026,-0.7839661478075282,-0.9012163877487184,-0.6277797222137451,-0.2439965307712555,-0.5384615384615384,-0.725,-0.725,0.3013603862045694,0.1800000051754194,-0.6410256410256411,-0.8,hello moto hello flygayguy649 i hope u get a dick stuck up your ass i am a 13 year old kkk member. and i'll kick your ass so stay away and dont delete my pages. BITCH!!!,"Hallo moto, hallo flygayguy649. Ich hoffe, dass euch ein Schwanz in den Arsch gesteckt wird. Ich bin ein 13-jähriges KKK-Mitglied. Und ich werde euch in den Arsch treten, also haltet euch fern und löscht meine Seiten nicht. BITCH!!!","Hallo moto hallo flygayguy649 Ich hoffe, dass du einen Schwanz in deinen Arsch steckst Ich bin ein 13 Jahre altes kkk-Mitglied. und ich werde dir in den Arsch treten, also bleib weg und lösche meine Seiten nicht. BITCH!!!"
system1,6,0.2758708596229553,-0.016846664249897,0.5747485160827637,-0.043342203,0.7125850319862366,0.4693877696990967,0.4693877696990967,0.4693877696990967,0.3413881659507751,0.3600000143051147,0.5885065793991089,0.009072009474039,0.0272367484867572,0.3751513063907623,0.1843414306640625,0.1359715461730957,0.0454471260309219,0.1787252426147461,0.1815747916698455,0.0640182630137813,0.2327630860753977,0.7680610760196847,0.75234423391452,0.7666194516997,-0.7543428725182237,-0.8807681798934937,-0.6154847741127014,-0.2826578617095947,-0.3877551020408163,-0.62,-0.62,0.4187432301975357,0.2552482950932264,-0.4897959183673469,-0.66,"How is that a personal attack? Granted I may be more intelligent the casual slobs who pass for intellect in your part of Ulster but I thought good old fashioned Ulster Wit was still alive and well, clearly no. A son of Heany you most certainly are not. <<IP>>","Inwiefern ist das ein persönlicher Angriff? Zugegeben, ich bin vielleicht intelligenter als die lässigen Schlampen, die in deinem Teil von Ulster als Intellektuelle gelten, aber ich dachte, der gute altmodische Ulster-Humor sei immer noch lebendig und gut, eindeutig nein. Ein Sohn von Heany bist du ganz sicher nicht. <<IP>>","Wie ist das ein persönlicher Angriff? Zugegeben, ich mag intelligenter sein, die beiläufigen Schlampen, die für den Intellekt in Ihrem Teil von Ulster passieren, aber ich dachte, gute altmodische Ulster Wit war noch am Leben und gut, klar nein. Ein Sohn von Heany sind Sie sicherlich nicht. <<IP>>"
system1,7,0.3370868265628814,-0.0340279154479503,0.6132715344429016,0.09677115,0.6239583492279053,0.40625,0.40625,0.40625,0.2598767578601837,0.2561983466148376,1.0016940832138062,0.0189203359186649,0.0558233000338077,0.6349484324455261,0.5412979125976562,0.502936840057373,0.1342835575342178,0.5109720230102539,0.6609979271888733,0.0650527159769592,0.2596961481727954,0.7020317520034927,0.6892051414166757,0.700832245073603,-0.6936199305737063,-0.8586325645446777,-0.6354564428329468,-0.4184715747833252,-0.5,-0.6666666666666666,-0.6060606060606061,0.3352900011154472,0.2002080481992878,-0.46875,-0.6060606060606061,"prominent member of Conservative Friends of Israel fingers crossed it doesn't count as trivia and original research, but i'd argue that he is named explicitly by the then leader of the tory party.","Prominentes Mitglied der Konservativen Freunde Israels drückte die Daumen, dass es nicht als Belanglosigkeit und originelle Forschung zählt, aber ich würde argumentieren, dass er ausdrücklich vom damaligen Führer der Tory-Partei genannt wird.","prominente Mitglied der Conservative Friends of Israel Finger gedrückt es nicht als Trivia und ursprüngliche Forschung zählen, aber ich würde argumentieren, dass er ausdrücklich vom damaligen Führer der Tory-Partei benannt."
system1,8,0.9779345393180848,-0.0464119166135787,1.2923535108566284,0.6325054,0.9714285731315612,1.2000000476837158,1.2000000476837158,0.8571428656578064,0.5511022210121155,0.6000000238418579,1.5270869731903076,0.0625643283128738,0.1423742771148681,1.0985243320465088,0.9807815551757812,1.3041377067565918,0.3142005503177643,1.119697093963623,1.5224947929382324,0.0668823750274544,0.3605523916189245,0.6779276787451484,0.6593815028093709,0.676166938094029,-0.5659666960656984,-0.7888410091400146,-0.2588023543357849,-0.0,-0.0,-0.2,-0.2,0.6931471805599453,0.5767140492471123,-0.0,-0.2,come on fag report me!,"Komm schon, Schwuchtel, melde mich!",Kommen Sie auf fag melden Sie mich!
system1,9,0.0395686812698841,-0.040085032582283,0.2836191058158874,0.29367167,0.9107142686843872,0.7142857313156128,0.7142857313156128,0.7142857313156128,0.4209039509296417,0.4241071343421936,1.1910918951034546,0.055511474609375,0.1129101738333702,0.7375255227088928,0.4298934936523437,0.749354362487793,0.1958403438329696,0.7285475730895996,0.9321425557136536,0.0796531481703878,0.2769252834469519,0.766333301867465,0.7469657207015679,0.7645596262779404,-0.6204317765761977,-0.8281436562538147,-0.4584952592849731,-0.0,-0.2058823529411765,-0.5142857142857142,-0.4,0.5437652168167804,0.2856573472083529,-0.2058823529411765,-0.4857142857142857,"Go eat shit Yes i think you should go eat shit, my comment was fully true and consisted of no false statements, so go eat shit you stupid useless piece of shit. Thank you )","Geh und friss Scheiße. Ja, ich denke, du solltest Scheiße fressen gehen, meine Bemerkung war völlig richtig und bestand nicht aus falschen Aussagen, also geh Scheiße fressen, du dummes nutzloses Stück Scheiße. Ich danke dir.","Gehen Sie essen Scheiße Ja, ich denke, Sie sollten gehen essen Scheiße, mein Kommentar war völlig wahr und bestand aus keine falschen Aussagen, so gehen Sie essen Scheiße Sie dumme nutzlose Scheiße."
